TRX_DATE,NET_SALES
11/1/2016,1062.69
8/31/2015,7570
1/8/2019,150
7/2/2018,393.95
12/22/2016,15
5/8/2018,2249.75
4/2/2018,5149.15
5/23/2018,1297.9
4/3/2018,101.43
11/8/2019,1259.9
6/11/2015,62.5
2/24/2016,30
8/3/2017,168.35
8/22/2019,1839.85
5/9/2016,6802.25
6/4/2015,1316
5/12/2016,5930
12/4/2019,4644.27
8/31/2017,8999.25
10/31/2017,2394.18
8/23/2019,608.8
11/28/2016,690
12/8/2015,19275.75
2/20/2019,2119.8
7/11/2018,1745.16
5/4/2016,2241
8/31/2015,18218.27
10/6/2017,499.85
5/15/2019,2434.56
7/18/2017,142.45
4/13/2015,852
8/4/2016,737
11/22/2016,213
7/2/2015,5641.15
7/1/2015,947.5
1/30/2018,50
6/22/2017,1050.65
12/19/2016,680.4
11/30/2016,3591
6/28/2017,12093.95
8/11/2015,0
7/1/2017,0
10/30/2017,47.85
5/21/2015,4414.75
12/21/2018,63.71
4/15/2019,1898
8/30/2019,4929.55
11/12/2019,580.12
7/18/2016,1081.5
4/1/2019,87.22
5/3/2017,9328.45
8/26/2016,59
12/6/2016,9665
6/18/2018,51.8
6/27/2017,0
5/14/2019,1235.6
9/11/2017,698.8
12/3/2016,3960
2/7/2019,216.9
10/15/2019,0
4/23/2016,15968
7/2/2019,499.75
11/21/2015,4403
11/7/2019,1839.7
4/9/2018,32.85
10/26/2016,1495
6/25/2016,6499.15
6/22/2016,426
3/21/2017,28.5
6/27/2017,539.95
1/27/2018,2119.8
3/23/2018,682.78
6/2/2017,15.95
4/13/2016,2514
8/22/2019,7709.01
6/3/2019,1679.75
7/8/2016,15
1/20/2017,19
6/26/2015,170
6/12/2018,99.5
6/20/2017,1861.76
8/15/2017,758.87
3/25/2019,54.75
12/17/2015,359
4/25/2019,1639.8
10/7/2019,4094.62
10/10/2017,663.8
3/23/2017,32.85
12/12/2019,111.6
4/5/2018,103.6
7/11/2017,128.2
10/14/2016,2995
10/11/2018,131.29
6/23/2018,0
8/6/2015,3207.75
12/29/2016,1047
2/29/2016,0
8/24/2015,0
10/31/2019,0
12/7/2016,1135
12/21/2016,299
11/30/2016,963
9/24/2018,29
9/2/2015,0
1/13/2016,1269.42
11/28/2018,394.96
8/29/2016,297
12/4/2017,159.85
12/4/2017,74.75
6/26/2017,199.95
6/7/2018,16.95
8/11/2017,2499.75
7/12/2017,2713.87
7/18/2019,0
1/5/2018,4894.56
5/16/2018,14298.7
5/19/2017,443.81
9/26/2016,133
10/14/2019,2646.7
5/19/2016,9046
2/11/2016,684
3/22/2018,100
12/21/2017,33195.86
3/27/2018,191.25
5/14/2015,5290
7/16/2015,9585
11/30/2019,10189.11
8/27/2015,694
10/16/2015,99
10/7/2017,979.6
8/21/2018,3436.81
10/29/2019,59.9
5/24/2016,828
10/28/2019,2999.75
2/14/2018,2516.15
6/16/2015,4978.25
10/14/2015,0
11/4/2015,685
6/17/2016,1594
8/19/2019,1461.27
5/20/2015,2025
4/29/2019,19.95
10/13/2016,145
9/18/2017,31.9
4/10/2019,215.32
4/14/2017,1819.3
7/17/2017,1292.37
1/7/2017,240
5/21/2018,804.9
10/28/2019,0
11/18/2019,1032.17
6/26/2019,361.44
9/22/2016,2538
1/4/2018,1100.11
7/26/2017,50.52
12/23/2015,88
12/19/2019,1699.23
4/10/2017,1658.4
9/9/2015,1329
6/17/2016,5083
2/1/2019,0
2/3/2018,52.25
4/4/2015,932.65
5/6/2019,2654.76
6/20/2019,9.95
3/10/2016,156
3/22/2016,6471
9/25/2015,228
12/9/2017,11411.5
7/15/2019,297.46
10/14/2017,43.8
11/15/2016,0
3/24/2016,1316
5/15/2019,2609.75
8/7/2015,1974
9/4/2018,869.56
11/19/2018,0
2/3/2016,342
10/24/2017,199.9
12/1/2018,1572.51
11/29/2016,2139.77
11/10/2015,6929
6/19/2018,1012.55
8/16/2019,0
10/30/2017,1799.8
10/5/2019,10.36
9/8/2018,887.91
9/19/2018,47.85
6/2/2017,2399.6
4/7/2016,180
12/4/2018,148.17
12/28/2018,1071.13
5/19/2015,0
3/28/2018,1093.68
6/30/2016,3478
5/10/2017,11261.44
10/20/2018,69.61
6/10/2015,75
9/16/2015,129
7/24/2019,323.75
9/14/2018,1039.95
12/27/2019,14948.35
5/11/2016,429
1/17/2018,6804
7/13/2015,5567.6
3/3/2016,3838
9/11/2016,149
4/16/2018,719.9
8/21/2015,1891.75
8/18/2016,99
6/12/2018,899.9
4/23/2015,387
7/11/2019,249.95
7/12/2018,5397.55
2/19/2016,239.4
1/13/2016,109.86
12/7/2019,684.36
1/5/2017,63
2/11/2019,0
4/13/2016,30
4/29/2016,569
7/10/2018,0
11/30/2019,839.85
7/15/2019,956.86
12/5/2017,13280.86
5/28/2019,0
5/21/2019,553.81
4/10/2015,1947
5/13/2019,32.85
1/10/2018,104.65
11/6/2019,459.7
11/22/2017,0
2/28/2018,2680.19
12/12/2015,299
12/1/2019,19.95
2/8/2017,5454.57
12/8/2018,4686.56
11/19/2016,15
6/14/2016,750
1/15/2019,39.9
12/8/2017,1499.75
12/17/2019,1732.31
4/18/2016,75
2/2/2016,56.06
7/29/2016,120
11/9/2015,449
6/4/2018,5435.56
5/19/2015,4831
9/25/2017,2739.85
10/10/2016,3561
1/7/2019,129.32
6/18/2019,619.8
1/23/2018,-3.55E-15
6/10/2016,276
6/1/2015,8583.75
5/16/2015,695
12/5/2015,12744.5
11/11/2015,3105.35
5/24/2017,283.06
5/7/2018,3693.8
4/11/2019,4033.89
1/20/2016,4898.4
4/10/2015,14517
10/24/2018,97.25
9/13/2017,79.8
10/12/2017,24381.04
7/13/2017,3449.5
6/12/2017,2296.27
12/1/2016,4776
5/25/2016,348
9/1/2016,1685
9/7/2019,0
11/7/2018,478.95
9/14/2018,2999.4
12/14/2018,7553.53
8/10/2015,3003
1/11/2017,5852
10/9/2015,729
8/7/2017,109.5
3/30/2017,1349.85
7/9/2019,79.9
5/1/2019,5694.46
9/15/2017,1499.45
12/8/2018,400.44
1/14/2019,2533
12/14/2015,33.9
3/29/2017,199.9
10/25/2018,1697.4
1/25/2016,2157
12/12/2016,270
3/27/2018,4439.26
10/7/2017,1333.89
5/18/2017,789.9
4/3/2015,2006.75
4/2/2019,13967.4
4/22/2019,1758.4
10/27/2015,168
4/6/2017,104.25
2/14/2017,51.8
7/17/2015,449
4/19/2018,1399.8
1/10/2017,60
6/5/2017,199.5
6/27/2018,150
12/6/2016,1043
9/2/2016,1192
7/25/2018,753.7
12/11/2017,704.11
12/1/2018,404.87
7/11/2016,3141
1/5/2018,259.62
1/25/2018,0
12/20/2019,3299.45
12/7/2016,0
12/3/2016,2501.65
11/21/2015,0
1/30/2017,3878.75
6/8/2016,3150
5/23/2016,13260
4/7/2015,36
2/1/2018,38.85
3/11/2019,146.76
8/11/2017,6559.2
5/6/2017,2399.7
3/18/2016,35
6/26/2018,99.5
4/10/2019,87.6
12/28/2017,3269.6
8/14/2019,449.95
10/17/2019,449.95
8/10/2017,1269.57
1/25/2019,0
5/30/2019,85.36
12/26/2018,3789.65
4/10/2019,461.24
9/27/2018,0
9/22/2015,1316
8/20/2019,183.66
9/30/2016,-219
7/3/2018,0
3/27/2018,0
1/21/2016,1996
4/9/2019,0
4/22/2015,2086
4/6/2016,84
9/14/2015,8547
12/22/2015,0
1/14/2016,1142
11/30/2016,4904
1/18/2016,0
2/2/2018,26
5/23/2019,829.52
4/29/2019,139.3
9/24/2015,25
4/19/2017,3649.55
11/13/2017,442.9
5/2/2019,86.85
7/6/2016,4251
9/18/2018,0
2/3/2017,799.43
10/7/2017,116.55
11/7/2017,749.75
10/13/2016,2691
11/13/2015,7777.5
4/6/2018,-3.55E-15
5/30/2019,119.8
6/1/2017,1649.8
6/2/2017,314.96
11/7/2019,136.65
4/10/2019,999.9
8/10/2018,41.11
11/15/2019,80.87
6/22/2017,99
11/16/2018,1442.45
10/15/2019,3699.4
12/15/2016,10.9
8/22/2018,25.9
9/12/2017,31.9
1/21/2019,129.95
8/15/2016,130
4/10/2018,499.95
10/19/2017,4769.48
8/28/2015,1656
9/10/2015,3251
12/3/2015,169.23
11/18/2015,2093
8/7/2019,144.95
5/10/2016,4442
2/1/2019,189.85
12/4/2017,2179.8
2/13/2018,25.42
2/17/2017,899.7
3/7/2017,89.85
2/6/2019,13.9
8/7/2018,1101.86
12/18/2018,2879.7
12/5/2018,12352.56
12/26/2019,549.95
9/1/2017,854.9
4/5/2017,849.9
6/27/2019,38
11/29/2019,22225.65
1/12/2017,1486
6/25/2019,2999.88
12/8/2017,23321.57
8/20/2015,0
12/15/2018,2723.12
9/26/2018,299.95
7/18/2019,29295.48
1/11/2017,133
11/18/2016,669
10/7/2015,504
9/21/2015,2113
3/13/2019,1499.75
3/13/2018,197.85
6/17/2016,952
5/17/2017,5222.36
7/4/2017,116.55
12/12/2016,21548
4/10/2017,2333.25
2/15/2018,2712.9
9/22/2016,57
10/20/2018,2999.5
12/18/2017,19809.78
10/20/2018,0
9/3/2019,10061.58
9/9/2019,2799.65
9/7/2018,489.76
6/11/2015,6688.75
5/31/2018,1519.8
5/22/2015,95
5/1/2015,2145
12/16/2019,3262.84
2/9/2016,8.99
2/2/2018,0
1/2/2018,15.95
6/6/2019,364.77
6/17/2015,6204.25
5/7/2015,30
6/25/2016,1676
8/6/2019,1314.35
10/16/2017,2799.65
12/20/2017,339.85
7/5/2019,634.36
1/26/2016,60
6/19/2018,-3.55E-15
7/7/2017,1706.45
3/3/2017,3599.7
9/18/2015,119.6
2/8/2019,839.85
4/3/2018,0
1/4/2019,5279.4
1/26/2016,645
1/18/2017,7049.25
8/13/2019,3042.86
10/1/2015,450
10/31/2015,4198.15
7/26/2019,219.75
9/4/2015,1587
4/25/2017,59.85
2/12/2019,220.15
3/8/2018,-3.59E-13
11/17/2015,588
10/6/2015,85
6/21/2016,5490
12/19/2015,43890.69
4/22/2019,499.9
11/29/2017,109.5
12/9/2015,134.65
1/23/2016,0
10/4/2018,4819.35
1/23/2018,404.86
10/18/2019,65.89
6/25/2018,1199.9
2/27/2018,25.46
9/1/2017,399.95
11/24/2018,1664.15
5/31/2019,2540.62
11/3/2016,45
6/19/2019,15.95
2/2/2018,2606.61
9/22/2017,19.9
5/19/2017,1139.85
12/21/2016,3433
8/21/2019,1509.21
9/21/2018,-7.11E-15
11/15/2019,59.9
12/19/2015,99.9
1/30/2019,1732.31
3/24/2017,549.8
11/19/2015,1947
7/6/2016,108
2/26/2018,359.85
5/10/2018,0
9/28/2018,0
9/21/2017,879.65
3/13/2017,0
12/5/2018,899.85
5/11/2017,4059.3
9/9/2019,3229.7
9/6/2019,19.95
5/7/2016,0
12/6/2018,1224.76
9/2/2016,971
7/19/2017,10
11/2/2017,21.9
5/30/2018,150
11/23/2016,1838
6/2/2015,55.6
1/23/2016,3075.65
4/3/2019,79.8
3/16/2018,15.95
7/24/2018,383.9
9/11/2019,565.31
1/27/2016,26.99
1/15/2016,0
10/22/2018,12.76
12/17/2018,1944.68
10/4/2017,1349.85
10/26/2018,0
9/21/2018,2999.6
3/8/2018,911.86
9/23/2016,435
6/14/2019,0
9/29/2017,1599.8
7/18/2018,299
1/31/2019,20
9/12/2019,619.95
12/28/2016,13056
3/20/2018,0
10/18/2016,450
7/15/2015,1610.75
2/8/2017,1082.85
4/13/2017,899.9
5/3/2019,201.96
8/12/2019,1459.85
2/12/2016,3174
3/24/2016,5752
12/18/2018,16.95
9/20/2017,706.7
5/7/2016,3851.22
7/27/2017,6539
1/16/2016,15509.5
8/31/2018,1100.81
3/8/2016,828
1/5/2017,294
5/14/2015,29.97
7/8/2016,300
11/14/2016,2352
6/10/2016,0
8/10/2018,51.8
4/23/2016,2975
1/15/2016,3592
3/16/2018,0
11/6/2015,30
4/10/2017,76.65
7/27/2017,15852.23
5/31/2018,1143.6
3/4/2016,655
9/10/2015,2537.34
2/11/2016,754
8/11/2015,120
11/6/2018,156.84
6/21/2018,11315.26
12/14/2016,83.4
9/1/2016,1249
9/28/2015,372
12/27/2017,1085.61
6/20/2016,61.6
12/23/2019,0
10/29/2018,231.16
1/10/2019,3114.46
2/5/2019,648.7
12/14/2015,31372.75
9/16/2015,3019.27
8/22/2018,269.55
12/6/2016,725
1/30/2019,4809.26
4/11/2017,1705.1
5/21/2019,4106.95
12/21/2015,23954.15
12/3/2018,16517.05
1/27/2017,1524.45
5/12/2016,11101
11/11/2016,449
5/17/2017,0
3/15/2019,5809.03
5/11/2017,109.5
3/15/2019,2087.85
11/16/2016,686
12/1/2016,2118.25
12/26/2018,2399.6
5/19/2016,319
5/15/2018,10498.4
9/8/2015,19.95
5/8/2018,29.95
4/19/2017,2799.65
8/27/2018,1631.58
11/9/2015,48
3/18/2016,9583
6/2/2016,269
6/25/2019,80.7
9/13/2016,6135
4/25/2017,658.78
5/17/2017,132.05
6/21/2018,3.55E-15
10/19/2016,1796
9/9/2015,58
12/16/2019,1689.65
3/6/2017,-3.55E-15
11/5/2015,156
9/20/2017,2719.65
7/6/2015,798
11/14/2018,3539.7
1/7/2017,11159.1
5/10/2017,1681.86
10/17/2018,5223.95
9/17/2019,1079.85
7/23/2018,1493.4
8/31/2017,4973.14
8/5/2019,222.2
5/25/2016,4543
4/12/2017,1139.85
4/1/2015,118.65
10/7/2017,1295.06
9/11/2018,375
2/4/2019,2307.83
4/9/2018,45.9
5/2/2018,7094.36
3/4/2016,3143
10/2/2019,166.8
11/26/2019,2026.61
3/19/2019,3509.35
9/26/2019,659.9
8/12/2019,0
7/9/2019,1209.5
2/7/2017,77.7
1/21/2019,89.95
9/18/2017,0
4/15/2019,3185.42
4/5/2017,29.85
10/16/2017,379.95
1/2/2019,182.11
8/31/2018,225.91
4/29/2017,2647.55
6/18/2018,642.18
11/20/2019,1169.85
8/4/2018,0
9/3/2019,342.76
9/4/2018,861.7
8/22/2017,43.8
6/20/2019,429.95
10/30/2019,1579.75
11/3/2016,946
5/5/2017,2249.75
11/2/2018,90.82
2/24/2016,62.55
1/21/2016,59.85
10/1/2015,0
10/16/2018,4709.61
11/18/2017,0
12/4/2018,1143.67
6/3/2019,939.9
3/18/2019,809.85
10/11/2016,120
12/23/2019,9256.81
7/18/2019,2439.8
9/12/2017,767.88
7/20/2017,189.9
7/31/2019,2414.66
9/8/2018,12.95
7/7/2015,655
7/13/2018,1199.9
12/7/2018,115.31
8/29/2019,1929.6
9/21/2017,1706.45
5/28/2019,5202.15
11/17/2016,1756
5/16/2019,138.9
10/16/2015,3179.2
8/31/2015,290
8/23/2017,289.9
6/23/2015,1164
4/8/2015,1766
2/1/2019,1826.63
6/21/2016,145
8/20/2018,1487.11
9/23/2016,277.5
3/31/2016,0
11/24/2015,1254.84
4/11/2019,1243.51
12/7/2016,7279
10/8/2015,598
7/1/2016,34952
7/17/2019,828.8
9/9/2015,10327
1/5/2018,2759.66
7/5/2016,13872
2/4/2016,138.99
7/18/2016,540
5/23/2017,866.11
9/2/2016,948
10/1/2015,88
4/16/2019,4932.61
4/7/2015,40
4/17/2019,359.75
12/22/2016,7415
4/29/2019,29.95
3/5/2019,233.87
9/25/2015,62.55
8/27/2018,1048.67
12/28/2017,3599.55
11/25/2015,0
7/1/2015,3114
6/27/2019,116.81
3/3/2016,33.9
1/16/2019,1199.9
5/18/2017,152.35
7/26/2018,104.25
2/8/2017,1345
8/7/2015,177
3/22/2018,73.44
11/6/2017,759.7
8/4/2018,199.9
8/6/2016,659
1/15/2019,121.84
5/29/2018,779.7
9/27/2017,1439.9
11/10/2018,1639.55
7/17/2015,2886
12/11/2017,127.11
7/29/2019,0
12/11/2018,74.95
3/29/2019,75.76
12/11/2019,4533.35
8/16/2018,753.7
10/17/2016,99
9/15/2015,30
12/28/2018,879.55
7/20/2016,54.56
4/24/2019,2176.9
5/16/2015,940
5/10/2016,2442.56
2/14/2019,181.3
4/7/2017,687.35
6/24/2016,48
5/15/2018,2299.65
7/26/2016,8560.15
1/22/2016,76.76
2/4/2016,36
7/1/2017,249.95
8/14/2019,4199.65
5/9/2017,598.75
10/29/2018,142.45
3/17/2016,561
3/11/2016,84
5/5/2017,0
8/23/2017,45.9
8/21/2019,499.75
7/11/2019,181.3
1/6/2017,7694.97
5/13/2016,15
9/9/2019,225
8/10/2017,782.81
12/20/2016,5388
3/14/2017,1849.8
12/19/2015,6735
5/21/2015,4410.25
5/6/2015,735
3/5/2018,5164.16
10/23/2018,4.95
7/28/2017,0
10/22/2018,663.74
10/24/2019,928.49
11/14/2016,598
8/19/2015,1194.25
5/21/2016,2445
5/20/2016,229
7/26/2016,1587
6/4/2019,51.8
4/29/2017,721.4
10/16/2018,29.79
7/2/2019,83.4
12/22/2015,91.43
10/3/2019,23.96
12/18/2015,4761
7/29/2016,264
11/25/2015,228
6/6/2017,168.35
11/2/2015,15
1/16/2018,799.6
7/31/2019,359.95
12/14/2016,758
8/9/2019,64.75
1/20/2016,3322.6
10/3/2018,0
2/22/2019,2249.75
9/28/2015,1498
11/7/2019,1481.81
2/18/2019,1349.85
11/1/2018,0
12/8/2018,419.9
2/24/2017,499.95
11/24/2015,0
1/19/2018,0
5/31/2015,150
8/24/2016,159
7/4/2018,1899.35
5/20/2018,150
6/25/2018,120.45
2/22/2018,1169.81
5/2/2017,1016.6
10/20/2017,2040.31
10/9/2019,0
5/20/2016,1555
3/22/2016,195.69
9/23/2019,899.9
9/13/2016,1721
2/1/2019,0
10/27/2018,47.88
12/13/2017,758.75
12/27/2019,459.46
1/13/2017,0
3/26/2019,0
8/20/2015,0
3/29/2018,35.88
3/13/2018,4709.61
10/22/2019,1572.39
2/6/2019,134.58
11/25/2019,2799.65
4/28/2016,19.98
5/8/2017,1529.75
8/31/2017,480.82
12/28/2015,0
5/16/2017,2754.77
1/5/2017,2345
10/23/2019,2026.19
7/14/2017,56.91
5/12/2017,1519.81
9/12/2016,2912
2/15/2018,8.95
12/27/2017,1539.81
12/16/2017,0
8/21/2019,-3.55E-15
3/7/2019,299.95
4/25/2016,1649.36
7/26/2019,349.85
4/14/2015,0
7/21/2015,3195
7/5/2019,10.95
1/3/2018,1669.21
7/25/2019,139.95
5/7/2018,2709.7
8/12/2015,399
1/4/2018,9802.87
8/21/2019,317.45
1/16/2019,1259.8
9/16/2015,49.9
8/20/2019,199.9
11/7/2019,2334.76
7/30/2019,15.95
8/23/2019,662.8
1/23/2017,1039.9
10/6/2017,103.6
7/20/2016,28.5
2/12/2016,0
4/25/2017,75
4/19/2015,91.14
12/20/2019,279.95
2/16/2016,7267
11/24/2015,498
5/30/2015,7293
4/14/2017,2329.7
11/26/2017,225
8/16/2019,31.9
5/24/2018,1829.85
6/26/2019,-3.55E-15
12/10/2018,3079.45
11/20/2019,835.22
4/16/2015,0
11/7/2019,2571.65
12/2/2016,1953
9/22/2016,1116
7/15/2015,219
4/26/2018,428.22
12/16/2016,39.96
5/1/2017,449.7
9/26/2019,394.91
12/12/2016,27.25
2/28/2019,0
10/20/2015,1138
10/11/2018,0
4/16/2018,25.9
10/22/2019,529.95
12/22/2015,329
3/30/2016,24
11/29/2017,249.95
6/22/2018,0
6/9/2016,180
5/7/2018,400.9
9/28/2017,998.97
11/27/2019,549.95
2/21/2019,19.95
10/24/2019,1616.76
3/25/2019,4209.69
11/28/2016,1167
11/27/2018,2144.81
4/4/2017,0
3/18/2019,529.95
3/1/2018,2449.65
4/23/2016,15
11/17/2016,45
5/20/2016,5586
9/8/2017,399.95
8/27/2018,68.65
5/9/2017,2672.71
2/1/2018,0
1/14/2016,217.61
7/16/2019,479.95
9/25/2017,0
3/25/2016,897
5/22/2018,225
9/6/2017,150.95
3/18/2019,529.95
11/28/2016,0
8/23/2019,0
5/19/2016,3057
12/9/2017,899.9
9/22/2015,2914
11/19/2018,359.95
1/20/2017,1318
2/15/2019,467.96
6/7/2018,324.9
9/8/2016,0
9/9/2019,59.95
2/11/2019,710.72
1/27/2019,75
7/12/2016,4232
3/2/2016,16.95
12/2/2019,-20
6/29/2016,99
6/15/2015,250
5/21/2015,15
10/19/2017,1429.87
1/13/2016,1036
11/21/2018,2843.6
3/7/2016,16.95
11/16/2015,1687.3
7/23/2019,2099.7
12/30/2015,0
9/1/2017,259.9
10/3/2019,4094.62
3/8/2018,899.9
1/26/2016,2513
2/28/2019,31.9
11/12/2018,14.95
1/16/2019,209.65
11/1/2019,458.81
4/7/2016,1555
10/21/2015,449
12/9/2019,2698.95
5/19/2017,1496.76
1/13/2017,30
3/4/2019,1899.76
5/19/2016,1945
3/15/2016,1497
8/23/2018,203.65
2/15/2018,12.95
12/21/2016,0
2/26/2016,1118
8/3/2017,499.95
1/7/2019,1799.85
8/20/2018,399.46
4/4/2017,599.9
10/12/2017,329.95
1/8/2019,429.94
9/21/2017,55.6
7/19/2019,529.95
7/26/2017,2939.76
2/25/2016,7909
1/10/2017,2819.7
6/24/2015,0
6/29/2017,15.95
3/7/2019,99.75
11/19/2015,525
12/24/2016,150
6/22/2015,559
4/21/2018,431.95
9/19/2017,1443.95
12/9/2017,569.9
6/7/2017,2339.81
6/25/2016,648
3/26/2018,1339.8
4/17/2017,4160.11
5/11/2016,20.63
5/9/2018,250.95
4/2/2019,0
12/18/2018,692.9
6/4/2019,19.95
10/10/2016,54.95
2/26/2018,159.95
3/7/2019,2564.68
12/7/2018,86.85
2/19/2019,1789.85
1/24/2018,429.95
11/11/2016,189
5/11/2018,1339.8
9/25/2017,569.9
10/24/2016,99
9/11/2018,224.25
3/19/2018,19.9
11/25/2019,0
7/19/2018,629.9
11/12/2019,799.9
12/10/2015,5388
4/18/2016,-7400
7/7/2016,2691
1/20/2016,0
4/15/2019,269.95
11/24/2018,269.96
8/18/2017,359.85
3/16/2017,22.95
4/16/2019,1649.85
10/31/2015,597
5/3/2017,4485.61
10/4/2018,499.95
5/17/2019,799.9
10/19/2017,557.96
10/26/2017,619.95
5/8/2015,0
4/11/2017,0
5/4/2018,0
10/19/2015,0
12/16/2017,449.95
1/16/2019,519.8
5/22/2018,349.95
10/21/2017,529.95
4/18/2016,898
10/12/2016,0
4/4/2018,479.76
3/11/2016,114
1/24/2017,0
2/9/2016,89.7
1/17/2017,29.9
1/17/2018,1234.9
9/7/2019,2022.32
12/4/2018,51.8
10/8/2016,429
11/22/2017,1299.9
5/22/2018,299.85
12/29/2015,112
12/21/2018,269.55
11/22/2017,57.86
5/30/2018,659.9
9/4/2015,15
5/25/2016,419
4/8/2019,115.31
1/11/2019,699.95
5/7/2019,1799.75
3/5/2018,-3.55E-15
1/10/2018,1139.85
6/30/2015,0
5/14/2015,0
7/19/2016,1047
12/4/2019,1559.75
7/18/2017,299.95
9/6/2018,1024.9
10/19/2018,1739.85
6/4/2016,0
7/31/2018,0
7/5/2016,996
7/4/2017,6.26
10/10/2016,0
3/22/2016,975.14
6/7/2019,1459.75
4/9/2019,15.95
9/8/2017,2279.7
12/19/2019,4718.45
1/3/2017,59.9
4/12/2017,479.95
7/31/2018,49.75
7/14/2015,1407
3/25/2019,1799.85
3/6/2019,379.95
2/24/2016,0
4/18/2016,289
5/16/2019,449.95
10/30/2019,997.36
4/12/2016,1716
1/5/2018,518.85
3/18/2016,2303
5/8/2018,34.95
8/3/2015,1516
9/26/2015,24
7/1/2019,559.9
10/6/2017,987.8
5/31/2018,434.85
4/4/2019,0
4/23/2016,3894
11/30/2019,2299.8
2/3/2016,24
4/12/2015,349
2/11/2019,29.9
5/23/2018,1859.7
5/19/2015,0
12/1/2016,39.96
12/28/2016,49.95
2/19/2019,259.9
10/4/2019,426.87
5/5/2017,569.91
12/6/2016,1495
1/5/2017,4441.1
10/22/2019,2399.8
3/15/2019,999.85
6/6/2018,1339.8
2/28/2019,275.01
8/21/2018,749.85
1/22/2018,272.85
5/10/2018,3714.66
4/19/2018,1085.6
11/5/2015,0
12/28/2018,30.95
5/9/2016,1341
2/15/2016,299
5/12/2017,4199.57
1/16/2018,0
12/29/2016,0
12/20/2016,958
7/21/2017,31.9
1/23/2017,2074.95
6/10/2016,15
7/8/2015,88
12/30/2019,1959.65
11/8/2016,150
7/28/2015,114
12/2/2016,14.95
11/26/2015,0
12/24/2015,2078.25
12/10/2018,5499.5
5/12/2016,2961
6/1/2018,514.95
6/16/2017,0
5/24/2017,168.35
9/12/2017,1153.04
4/1/2015,0
2/29/2016,4490
9/25/2018,1279.9
6/12/2018,234.95
1/25/2018,499.95
6/12/2015,30
11/17/2016,0
1/22/2016,2495
6/7/2016,108
2/9/2017,51.8
7/10/2017,1101.86
12/19/2019,0
4/30/2019,349.95
1/11/2018,0
12/10/2016,40
7/20/2018,229.95
2/7/2019,65.88
9/18/2015,0
6/2/2016,0
7/12/2017,2469.76
5/19/2015,0
7/9/2017,150
1/28/2016,1887
12/30/2019,0
11/29/2017,1199.85
4/13/2019,18.95
1/15/2018,859.9
1/4/2018,1159.85
1/4/2019,412.71
8/27/2019,259.95
4/9/2015,1278
2/20/2017,0
4/21/2018,363.85
3/27/2019,1499.85
2/26/2016,297
10/20/2018,0
2/1/2017,419.95
5/23/2019,526.96
4/23/2019,145.26
11/21/2019,359.95
8/30/2016,499
3/7/2019,39.9
9/14/2018,449.96
10/27/2018,441.83
12/11/2015,1047
10/25/2019,839.85
12/28/2018,8.95
5/14/2019,74.95
1/18/2017,1879.8
2/9/2018,70
5/24/2019,1729.8
12/29/2016,758
2/16/2016,1446
2/21/2019,149.9
3/1/2018,664.91
5/4/2015,3174
12/11/2019,0
10/30/2019,15.95
8/15/2017,721.91
7/26/2016,0
4/4/2018,0
5/23/2015,649
6/16/2017,342.95
11/10/2015,678
11/6/2015,599
9/19/2019,2459.8
4/19/2019,259.95
6/16/2018,228.95
9/14/2017,99
5/31/2019,1687.85
5/20/2019,59.9
4/30/2018,449.95
12/19/2016,30
3/15/2019,469.95
2/5/2019,819.9
11/18/2017,0
10/16/2017,0
4/30/2015,139
11/20/2019,144.95
1/10/2017,1676
7/12/2018,899.9
10/19/2016,798
8/8/2017,45
12/7/2015,2145
3/13/2017,29.9
4/6/2016,48
12/3/2015,329
4/8/2019,0
1/25/2019,919.9
8/21/2015,399
10/19/2016,19
6/13/2018,1064.91
5/24/2018,1159.9
10/22/2018,84.96
11/11/2019,1237.36
4/6/2018,599.95
3/21/2016,399
6/23/2015,649
9/18/2019,-15.95
8/9/2018,529.95
10/12/2018,11.96
9/30/2015,229
2/6/2017,599.95
1/4/2018,549.95
10/26/2018,0
12/8/2015,0
3/14/2016,549
8/10/2018,519.95
6/4/2016,2694
5/1/2019,115.95
7/19/2016,15
9/22/2015,1058
6/13/2019,1279.85
12/1/2018,0
7/11/2016,329
8/21/2015,559
10/19/2015,0
4/27/2015,170
5/5/2018,0
6/19/2017,0
1/19/2017,658
12/8/2018,1024.9
11/10/2015,11.21
8/29/2016,36
12/20/2016,0
11/11/2015,938
10/28/2015,75
7/23/2015,0
9/13/2016,449
1/18/2018,29.95
12/29/2015,519
12/14/2017,0
4/12/2018,149.95
6/13/2017,1059.9
5/11/2015,0
11/15/2019,22.95
11/21/2018,57.9
1/23/2019,-500
11/12/2018,-718.45
7/4/2018,99.95
11/4/2016,74.95
11/14/2018,599.95
5/10/2019,0
2/6/2019,-210
2/26/2016,-1100
6/18/2019,379.95
9/19/2018,329.95
5/19/2017,-285.68
8/26/2015,549
11/13/2015,300
11/10/2018,349.95
8/28/2018,15.95
10/5/2018,599.9
3/13/2017,-1100
7/22/2019,-600
3/21/2019,296.95
1/14/2019,115.31
2/1/2016,598
4/8/2019,359.95
1/29/2018,15.95
4/16/2018,3.55E-15
6/1/2018,3209.75
3/13/2018,229.9
6/1/2017,44.85
10/30/2018,29.9
10/25/2018,549.95
2/20/2018,2639.6
3/29/2018,691.78
6/28/2017,46.91
